SpID,Specode,Tribe,BeeGenusID,GenusName,Subgenus,Species Group,Species,Subspecies,Questionable ID,Species Notes,Author,Date,Parentheses,Synonyms,Diet,Notes,Interest
2548,"lasipavonotum",320,59,"Lasioglossum","(Lasioglossum)",,"pavonotum",,0,,"(Cockerell)","1925",,,,,0
2549,"lasirupicristum",320,59,"Lasioglossum","(Lasioglossum)",,"rupicristum",,0,,"McGinley","1986",,,,,0
2550,"lasisisymbrii",320,59,"Lasioglossum","(Lasioglossum)",,"sisymbrii",,0,,"(Cockerell)","1895",,,,,1
2551,"lasisp",320,59,"Lasioglossum","(Lasioglossum)",,"sp.",,0,,,,,,,,0
2552,"lasitimberlakei",320,59,"Lasioglossum","(Lasioglossum)",,"timberlakei",,0,,"McGinley","1986",,,,,0
2553,"lasititusi",320,59,"Lasioglossum","(Lasioglossum)",,"titusi",,0,,"(Crawford)","1902",,,,,1
2554,"lasitrizonatum",320,59,"Lasioglossum","(Lasioglossum)",,"trizonatum",,0,,"(Cresson)","1874",,,,,0
2555,"lasizonulum",320,59,"Lasioglossum","(Lasioglossum)",,"zonulum",,0,,"(Smith)","1848",,,,,0
2556,"sphegalpinsiae",320,59,"Lasioglossum","(Sphecodogastra)",,"galpinsiae",,0,,"(Cockerell)","1903",,,,,0
2557,"spheaberrans",320,59,"Lasioglossum","(Sphecodogastra)",,"aberrans",,0,,"(Crawford)","1903",,,,,0
2558,"sphelusoria",320,59,"Lasioglossum","(Sphecodogastra)",,"lusoria",,0,,"(Cresson)","1872",,"Evylaeus galpinse",,,0
2559,"sphenoctivaga",320,59,"Lasioglossum","(Sphecodogastra)",,"noctivaga",,0,,"(Linsley & MacSwain)","1962",,,,,0
2560,"sphecodogastrsp",320,59,"Lasioglossum","(Sphecodogastra)",,"sp.",,0,,,,,,,,0
2561,"sphetexana",320,59,"Lasioglossum","(Sphecodogastra)",,"texana",,0,,"(Cresson)","1872",,,,,0
2562,"evylruficornis",320,59,"Lasioglossum","(Evylaeus)",,"ruficornis",,0,,"(Crawford)","1907",,,,,0
2563,"evyloccultus",320,59,"Lasioglossum","(Evylaeus)",,"occultus",,0,,"(Vachal)","1904",,,,,0
2564,"evyloenotherae",320,59,"Lasioglossum","(Evylaeus)",,"oenotherae",,0,,"(Stevens)","1920",,,,,0
2565,"evylorthocarpi",320,59,"Lasioglossum","(Evylaeus)",,"orthocarpi",,0,,"(Cockerell)","1936",,,,,0
2566,"evylpecosensis",320,59,"Lasioglossum","(Evylaeus)",,"pecosensis",,0,,"(Crawford)","1906",,,,,0
2567,"evylpectinatus",320,59,"Lasioglossum","(Evylaeus)",,"pectinatus",,0,,"(Robertson)","1890",,,,,0
2568,"evylpectoralis",320,59,"Lasioglossum","(Evylaeus)",,"pectoralis",,0,,"(Smith)","1853",,,,,0
2569,"evylperalpinus",320,59,"Lasioglossum","(Evylaeus)",,"peralpinus",,0,,"(Cockerell)","1919",,,,,0
2570,"evylperaltus",320,59,"Lasioglossum","(Evylaeus)",,"peraltus",,0,,"(Cockerell)","1901",,,,,0
2571,"evylpineolensis",320,59,"Lasioglossum","(Evylaeus)",,"pineolensis",,0,,"(Mitchell)","1960",,,,,0
2572,"evylpullilabris",320,59,"Lasioglossum","(Evylaeus)",,"pullilabris ",,0,,"(Vachal)","1904",,,,,0
2573,"evylquebecensis",320,59,"Lasioglossum","(Evylaeus)",,"quebecensis",,0,,"(Crawford)","1907",,,,,0
2574,"evylregis",320,59,"Lasioglossum","(Evylaeus)",,"regis",,0,,"(Cockerell)","1916",,,,,0
2575,"evylrobustus",320,59,"Lasioglossum","(Evylaeus)",,"robustus",,0,,"(Crawford)","1907",,,,,0
2576,"evylnelumbonis",320,59,"Lasioglossum","(Evylaeus)",,"nelumbonis",,0,,"(Robertson)","1890",,,,,0
2577,"evylrufitarsis",320,59,"Lasioglossum","(Evylaeus)",,"rufitarsis",,0,,"(Zetterstedt)","1838",,,,,0
2578,"evylsanfrancisc",320,59,"Lasioglossum","(Evylaeus)",,"sanfrancisconis",,0,,"(Strand)","1917",,,,,0
2579,"evylsequoiae",320,59,"Lasioglossum","(Evylaeus)",,"sequoiae",,0,,"(Michener)","1936",,,,,0
2580,"evylsopinci",320,59,"Lasioglossum","(Evylaeus)",,"sopinci",,0,,"(Crawford)","1932",,,,,0
2581,"evylsubobscurus",320,59,"Lasioglossum","(Evylaeus)",,"subobscurus",,0,,"(Cockerell)","1895",,,,,0
2582,"evylsupranitens",320,59,"Lasioglossum","(Evylaeus)",,"supranitens",,0,,"(Cockerell)","1919",,,,,0
2583,"evylsynthyridis",320,59,"Lasioglossum","(Evylaeus)",,"synthyridis",,0,,"(Cockerell)","1906",,,,,0
2584,"evyltracyi",320,59,"Lasioglossum","(Evylaeus)",,"tracyi",,0,,"(Cockerell)","1936",,,,,0
2585,"evyltruncatus",320,59,"Lasioglossum","(Evylaeus)",,"truncatus",,0,,"(Robertson)","1901",,,,,0
2586,"evylvaporellus",320,59,"Lasioglossum","(Evylaeus)",,"vaporellus",,0,,"(Cockerell)","1910",,,,,0
2587,"evylrobertsoni",320,59,"Lasioglossum","(Evylaeus)",,"robertsoni",,0,,"(Crawford)","1906",,,,,0
2588,"evyldivergenoid",320,59,"Lasioglossum","(Evylaeus)",,"divergenoides",,0,,"Mitchell","1960",,,,,0
2589,"evylaberrans",320,59,"Lasioglossum","(Evylaeus)",,"aberrans",,0,,"(Crawford)","1903",,,,,0
2590,"evylabsurdiceps",320,59,"Lasioglossum","(Evylaeus)",,"absurdiceps",,0,,"(Timberlake)","1962",,,,,0
2591,"evylallonotus",320,59,"Lasioglossum","(Evylaeus)",,"allonotus",,0,,"(Cockerell)","1936",,,,,0
2592,"evylangustior",320,59,"Lasioglossum","(Evylaeus)",,"angustior",,0,,"(Cockerell)","1897",,,,,0
2593,"evylarctous",320,59,"Lasioglossum","(Evylaeus)",,"arctous",,0,,"(Vachal)","1904",,,,,0
2594,"evylarizonensis",320,59,"Lasioglossum","(Evylaeus)",,"arizonensis",,0,,"(Crawford)","1907",,,,,0
2595,"evylaspilurus",320,59,"Lasioglossum","(Evylaeus)",,"aspilurum",,0,,"(Cockerell)","1925",,,,,0
2596,"evylavalonensis",320,59,"Lasioglossum","(Evylaeus)",,"avalonensis",,0,,"(Cockerell)","1938",,,,,0
2597,"evylbirkmanni",320,59,"Lasioglossum","(Evylaeus)",,"birkmanni",,0,,"(Crawford)","1906",,,,,0
2598,"evylbradleyi",320,59,"Lasioglossum","(Evylaeus)",,"bradleyi",,0,,"Mitchell","1960",,,,,0
2599,"evylcinctipes",320,59,"Lasioglossum","(Evylaeus)",,"cinctipes",,0,,"(Provancher)","1888",,,,,0
2600,"evylcordleyi",320,59,"Lasioglossum","(Evylaeus)",,"cordleyi",,0,,"(Crawford)","1906",,,,,0
2601,"evylnigridens",320,59,"Lasioglossum","(Evylaeus)",,"nigridens",,0,,"(Vachal)","1904",,,,,0
2602,"evylgularis",320,59,"Lasioglossum","(Evylaeus)",,"gularis ",,0,,"(Vachal)","1904",,,,,0
2603,"evylmiguelensis",320,59,"Lasioglossum","(Evylaeus)",,"miguelensis",,0,,"(Cockerell)","1937",,,,,0
2604,"evylmendocinens",320,59,"Lasioglossum","(Evylaeus)",,"mendocinensis",,0,,"(Michener)","1936",,,,,0
2605,"evylmacoupinens",320,59,"Lasioglossum","(Evylaeus)",,"macoupinensis",,0,,"(Robertson)","1890",,,,,0
2606,"evylkincaidii",320,59,"Lasioglossum","(Evylaeus)",,"kincaidii",,0,,"(Cockerell)","1898",,,,,0
2607,"evyldasiphorae",320,59,"Lasioglossum","(Evylaeus)",,"dasiphorae",,0,,"(Cockerell)","1901",,,,,0
2608,"evylhammondi",320,59,"Lasioglossum","(Evylaeus)",,"hammondi",,0,,"(Cockerell)","1938",,,,,0
2609,"evyldiatretus",320,59,"Lasioglossum","(Evylaeus)",,"diatretus",,0,,"(Vachal)","1904",,,,,0
2610,"evylgranosus",320,59,"Lasioglossum","(Evylaeus)",,"granosus",,0,,"(Vachal)","1904",,,,,0
2611,"evylgiffardi",320,59,"Lasioglossum","(Evylaeus)",,"giffardi",,0,,"(Michener)","1937",,,,,0
2612,"evylfedorensis",320,59,"Lasioglossum","(Evylaeus)",,"fedorensis",,0,,"(Crawford)","1906",,,,,0
2613,"evylfartus",320,59,"Lasioglossum","(Evylaeus)",,"fartus",,0,,"(Vachal)","1904",,,,,0
2614,"evyldivergens",320,59,"Lasioglossum","(Evylaeus)",,"divergens",,0,,"(Lovell)","1905",,,,,0
2615,"evylnigricollis",320,59,"Lasioglossum","(Evylaeus)",,"nigricollis",,0,,"(Vachal)","1904",,,,,0
2616,"evylhumboldtens",320,59,"Lasioglossum","(Evylaeus)",,"humboldtensis",,0,,"(Michener)","1936",,,,,0
2617,"evylaffniger",320,59,"Lasioglossum","(Evylaeus)",,"aff. niger",,0,,,,,,,,0
2618,"evylaffnigresce",320,59,"Lasioglossum","(Evylaeus)",,"aff. nigrescens",,0,,,,,,,,0
2619,"evylamicus",320,59,"Lasioglossum","(Evylaeus)",,"amicus",,0,,"(Cockerell)","1897",,,,,0
2620,"evylargemonis",320,59,"Lasioglossum","(Evylaeus)",,"argemonis",,0,,"(Cockerell)","1897",,,,,0
2621,"evylboreale",320,59,"Lasioglossum","(Evylaeus)",,"boreale",,0,,,,,,,,0
2622,"evylcomagensis",320,59,"Lasioglossum","(Evylaeus)",,"comagensis",,0,,"Knerer & Atwood","1964",,,,,0
2623,"evylcooleyi",320,59,"Lasioglossum","(Evylaeus)",,"cooleyi",,0,,"(Crawford)","1906",,,,,0
2624,"evylfoxii",320,59,"Lasioglossum","(Evylaeus)",,"foxii",,0,,"(Robertson)","1890",,,,,0
2625,"evylglabriventr",320,59,"Lasioglossum","(Evylaeus)",,"glabriventris",,0,,"(Crawford)","1906",,,,,0
2626,"evylinconditus",320,59,"Lasioglossum","(Evylaeus)",,"inconditus",,0,,"(Cockerell)","1916",,,,,0
2627,"evylnigrum",320,59,"Lasioglossum","(Evylaeus)",,"nigrum",,0,,"(Viereck)","1903",,,,,0
2628,"evylnigrum?",320,59,"Lasioglossum","(Evylaeus)",,"nigrum",,1,,,,,,,,0
2629,"evylnigrescens",320,59,"Lasioglossum","(Evylaeus)",,"nigrescens",,0,,"(Crawford)","1907",,,,,0
2630,"evylovaliceps",320,59,"Lasioglossum","(Evylaeus)",,"ovaliceps",,0,,"(Cockerell)","1898",,,,,0
2631,"evylpectoraloid",320,59,"Lasioglossum","(Evylaeus)",,"pectoraloides",,0,,"(Cockerell)","1895",,,,,0
2632,"evylpulveris",320,59,"Lasioglossum","(Evylaeus)",,"pulveris",,0,,"(Cockerell)","1930",,,,,0
2633,"evylpulveris?",320,59,"Lasioglossum","(Evylaeus)",,"pulveris",,1,,,,,,,,0
2634,"evylsp",320,59,"Lasioglossum","(Evylaeus)",,"sp.",,0,,,,,,,,0
2635,"evylsp1",320,59,"Lasioglossum","(Evylaeus)",,"sp. 1",,0,,,,,,,,0
2636,"evylsp10",320,59,"Lasioglossum","(Evylaeus)",,"sp. 10",,0,,,,,,,,0
2637,"evylsp11",320,59,"Lasioglossum","(Evylaeus)",,"sp. 11",,0,,,,,,,,0
2638,"evylsp12",320,59,"Lasioglossum","(Evylaeus)",,"sp. 12",,0,,,,,,,,0
2639,"evylsp12?",320,59,"Lasioglossum","(Evylaeus)",,"sp. 12",,1,,,,,,,,0
2640,"evylsp13",320,59,"Lasioglossum","(Evylaeus)",,"sp. 13",,0,,,,,,,,0
2641,"evylsp14",320,59,"Lasioglossum","(Evylaeus)",,"sp. 14",,0,,,,,,,,0
2642,"evylsp15",320,59,"Lasioglossum","(Evylaeus)",,"sp. 15",,0,,,,,,,,0
2643,"evylsp16",320,59,"Lasioglossum","(Evylaeus)",,"sp. 16",,0,,,,,,,,0
2644,"evylsp2",320,59,"Lasioglossum","(Evylaeus)",,"sp. 2",,0,,,,,,,,0
2645,"evylsp3",320,59,"Lasioglossum","(Evylaeus)",,"sp. 3",,0,,,,,,,,0
2646,"evylsp3?",320,59,"Lasioglossum","(Evylaeus)",,"sp. 3",,1,,,,,,,,0
2648,"evylsp5",320,59,"Lasioglossum","(Evylaeus)",,"sp. 5",,0,,,,,,,,0
2649,"evylsp6",320,59,"Lasioglossum","(Evylaeus)",,"sp. 6",,0,,,,,,,,0
2650,"evylsp7",320,59,"Lasioglossum","(Evylaeus)",,"sp. 7",,0,,,,,,,,0
2651,"evylsp8",320,59,"Lasioglossum","(Evylaeus)",,"sp. 8",,0,,,,,,,,0
2652,"evylsp9",320,59,"Lasioglossum","(Evylaeus)",,"sp. 9",,0,,,,,,,,0
2653,"evylsp9?",320,59,"Lasioglossum","(Evylaeus)",,"sp. 9",,1,,,,,,,,0
2654,"evylspa",320,59,"Lasioglossum","(Evylaeus)",,"sp. A",,0,,,,,,,,0
2655,"evylspb",320,59,"Lasioglossum","(Evylaeus)",,"sp. B",,0,,,,,,,,0
2656,"evylspe1",320,59,"Lasioglossum","(Evylaeus)",,"sp. E1",,0,,,,,,,,0
2657,"evylspe1?",320,59,"Lasioglossum","(Evylaeus)",,"sp. E1",,1,,,,,,,,0
2658,"evylspe2",320,59,"Lasioglossum","(Evylaeus)",,"sp. E2",,0,,,,,,,,0
2659,"evylspe3",320,59,"Lasioglossum","(Evylaeus)",,"sp. E3",,0,,,,,,,,0
2660,"evylspe4",320,59,"Lasioglossum","(Evylaeus)",,"sp. E4",,0,,,,,,,,0
2661,"evylspe5",320,59,"Lasioglossum","(Evylaeus)",,"sp. E5",,0,,,,,,,,0
2662,"evylspe6",320,59,"Lasioglossum","(Evylaeus)",,"sp. E6",,0,,,,,,,,0
2663,"evylspm2",320,59,"Lasioglossum","(Evylaeus)",,"sp. M2",,0,,,,,,,,0
2664,"evylswenki",320,59,"Lasioglossum","(Evylaeus)",,"swenki",,0,,"(Crawford)","1906",,,,,0
2665,"leiosingularis",648,60,"Leiopodus",,,"singularis",,0,,"(Linsley & Michener)","1937",,,"p",,0
2666,"lithapicalis",510,61,"Lithurge","(Lithurgopsis)",,"apicalis",,0,,"(Cresson)","1875",,,,,0
2667,"lithechinocacti",510,61,"Lithurge","(Lithurgopsis)",,"echinocacti",,0,,"(Cockerell)","1898",,,,,0
2668,"lithgibbosa",510,61,"Lithurge","(Lithurgopsis)",,"gibbosa",,0,,"(Smith)","1853",,,,,0
2669,"lithlistrota",510,61,"Lithurge","(Lithurgopsis)",,"listrota",,0,,"Snelling",,,,,,0
2670,"lithlittoralis",510,61,"Lithurge","(Lithurgopsis)",,"littoralis",,0,,"(Cockerell)",,,,,,0
2671,"lithplanifrons",510,61,"Lithurge","(Lithurgopsis)",,"planifrons",,0,,"(Friese)",,,,,,0
2672,"lithsp",510,61,"Lithurge","(Lithurgopsis)",,"sp.",,0,,,,,,,,0
2673,"macrclypeata",420,62,"Macropis","(Macropis)",,"clypeata",,0,,"Swenk","1907",,,,,0
2674,"macrlongilingua",420,62,"Macropis","(Macropis)",,"longilingua",,0,,"Provancher","1888",,,,,0
2675,"macrsteirone;st",420,62,"Macropis","(Macropis)",,"steironematis","steironematis",0,,"Robertson","1891",,,,,0
2676,"macrciliata",420,62,"Macropis","(Macropis)",,"ciliata",,0,,"Patton","1880",,,,,0
2677,"macrnuda",420,62,"Macropis","(Macropis)",,"nuda",,0,,"(Provancher)","1882",,,,,0
2678,"macrpatellata",420,62,"Macropis","(Macropis)",,"patellata",,0,,"Patton","1880",,,,,0
2679,"macrsteironemat",420,62,"Macropis","(Macropis)",,"steironematis",,0,,"Robertson","1891",,,,,0
2680,"macrsteirone;op",420,62,"Macropis","(Macropis)",,"steironematis","opaca",0,,"Michener","1938",,,,,0
2681,"perdlobata",225,63,"Macrotera","(Cockerellula)",,"lobata",,0,,"(Timberlake)","1953",,,,,0
2682,"perdbidenticaud",225,63,"Macrotera","(Cockerellula)",,"bidenticauda",,0,,"(Timberlake)","1953",,,,,0
2683,"perdknulli",225,63,"Macrotera","(Cockerellula)",,"knulli",,0,,"(Timberlake)","1960",,,,,0
2684,"perdlaticauda",225,63,"Macrotera","(Cockerellula)",,"laticauda",,0,,"(Timberlake)","1953",,,,,0
2685,"perdopuntiae",225,63,"Macrotera","(Cockerellula)",,"opuntiae",,0,,"(Cockerell)","1922",,,,,0
2686,"perdsolitaria",225,63,"Macrotera","(Cockerellula)",,"solitaria",,0,,"(Cockerell)","1897",,,,,0
2687,"perdcrassa",225,63,"Macrotera","(Macrotera)",,"crassa",,0,,"(Timberlake)","1958",,,,,0
2688,"perdtexana",225,63,"Macrotera","(Macrotera)",,"texana",,0,,"Cresson","1878",,,,,0
2689,"perdpilonotata",225,63,"Macrotera","(Macroterella)",,"pilonotata",,0,,"(Timberlake)","1980",,,,,0
2690,"perdcarinata",225,63,"Macrotera","(Macroterella)",,"carinata",,0,,"(Timberlake)","1968",,,,,0
2691,"perdmellea",225,63,"Macrotera","(Macroterella)",,"mellea",,0,,"Timberlake","1954",,,,,0
2692,"perdmortuaria",225,63,"Macrotera","(Macroterella)",,"mortuaria",,0,,"(Timberlake)","1954",,,,,0
2693,"perdnigrella",225,63,"Macrotera","(Macroterella)",,"nigrella",,0,,"(Timberlake)","1954",,,,,0
2694,"perdopacella",225,63,"Macrotera","(Macroterella)",,"opacella",,0,,"(Timberlake)","1956",,,,,0
2695,"perdtristella",225,63,"Macrotera","(Macroterella)",,"tristella",,0,,"(Timberlake)","1954",,,,,0
2696,"perdmagniceps",225,63,"Macrotera","(Macroteropsis)",,"magniceps",,0,,"(Timberlake)","1960",,,,,0
2697,"perdrobertsi",225,63,"Macrotera","(Macroteropsis)",,"robertsi",,0,,"(Timberlake)","1968",,,,,0
2698,"perdaffportalis",225,63,"Macrotera","(Macroteropsis)",,"aff. portalis",,0,,,,,,,,0
2732,"megadiscorhina",523,65,"Megachile","(Chelostomoides)",,"discorhina",,0,,"(Cockerell)",,,,,,0
2733,"megalobatifrons",523,65,"Megachile","(Chelostomoides)",,"lobatifrons",,0,,"(Cockerell)",,,,,,0
2734,"megaoccidentali",523,65,"Megachile","(Chelostomoides)",,"occidentalis",,0,,"(Fox)",,,,,,0
2735,"megaodontostoma",523,65,"Megachile","(Chelostomoides)",,"odontostoma",,0,,"(Cockerell)",,,,,,0
2736,"megaprosopidis",523,65,"Megachile","(Chelostomoides)",,"prosopidis",,0,,"(Cockerell)",,,,,,0
2737,"megasubexilis",523,65,"Megachile","(Chelostomoides)",,"subexilis",,0,,"Cockerell",,,,,,0
2738,"megaeutricharsp",523,65,"Megachile","(Eutricharaea)",,"(Eutricharaea) sp.",,0,,,,,,,,0
2739,"megaapicalis",523,65,"Megachile","(Eutricharaea)",,"apicalis",,0,,"Spinola",,,,,,1
2740,"megaconcinna",523,65,"Megachile","(Eutricharaea)",,"concinna",,0,,"Smith",,,,,,0
2741,"megarotundata",523,65,"Megachile","(Eutricharaea)",,"rotundata",,0,,"(Fabricius)",,,,,,1
2742,"megapetulans",523,65,"Megachile","(Leptorachis)",,"petulans",,0,,"Cresson",,,,,,0
2743,"megalitomegacsp",523,65,"Megachile","(Litomegachile)",,"(Litomegachile) sp.",,0,,,,,,,,0
2744,"megalitomegasp1",523,65,"Megachile","(Litomegachile)",,"(Litomegachile) sp.1",,0,,,,,,,,0
2745,"megalitomegasp2",523,65,"Megachile","(Litomegachile)",,"(Litomegachile) sp.2",,0,,,,,,,,0
2746,"megaaffbrevis",523,65,"Megachile","(Litomegachile)",,"aff. brevis",,0,,,,,,,,0
2747,"megaaffbrevisp2",523,65,"Megachile","(Litomegachile)",,"aff. brevis sp.2",,0,,,,,,,,0
2748,"megabrevis",523,65,"Megachile","(Litomegachile)",,"brevis",,0,,,,,,,,0
2749,"megabrevis;br",523,65,"Megachile","(Litomegachile)",,"brevis","brevis",0,,"Say",,,,,,0
2750,"megabrevis;on",523,65,"Megachile","(Litomegachile)",,"brevis","onobrychidis",0,,"Cockerell",,,,,,0
2751,"megabrevis;ps",523,65,"Megachile","(Litomegachile)",,"brevis","pseudobrevis",0,,"Mitchell",,,,,,0
2752,"megacoquilletti",523,65,"Megachile","(Litomegachile)",,"coquilletti",,0,,"Cockerell",,,,,,1
2753,"megacoquillett?",523,65,"Megachile","(Litomegachile)",,"coquilletti",,1,,,,,,,,0
2754,"megagentilis",523,65,"Megachile","(Litomegachile)",,"gentilis",,0,,"Cresson",,,,,,1
2755,"megalippiae",523,65,"Megachile","(Litomegachile)",,"lippiae",,0,,"Cockerell",,,,,,0
2756,"megamendica",523,65,"Megachile","(Litomegachile)",,"mendica",,0,,,,,,,,0
2757,"megamendica;mn",523,65,"Megachile","(Litomegachile)",,"mendica","mendica",0,,"Cresson",,,,,,0
2758,"megamendica;sn",523,65,"Megachile","(Litomegachile)",,"mendica","snowi",0,,"Mitchell","1927",,,,,0
2759,"megamendica;sn?",523,65,"Megachile","(Litomegachile)",,"mendica","snowi",1,,,,,,,,0
2760,"megatexana",523,65,"Megachile","(Litomegachile)",,"texana",,0,,"Cresson",,,,,,0
2761,"megatexana?",523,65,"Megachile","(Litomegachile)",,"texana",,1,,,,,,,,0
2762,"megacentuncular",523,65,"Megachile","(Megachile)",,"centuncularis",,0,,"(Linnaeus)",,,,,,0
2763,"megainermis",523,65,"Megachile","(Megachile)",,"inermis",,0,,"Provancher",,,,,,0
2764,"megamontivaga",523,65,"Megachile","(Megachile)",,"montivaga",,0,,"Cresson",,,,,,1
2765,"meganivalis",523,65,"Megachile","(Megachile)",,"nivalis",,0,,"Friese",,,,,,0
2766,"megarelativa",523,65,"Megachile","(Megachile)",,"relativa",,0,,"Cresson",,,,,,0
2767,"megacoloradensi",523,65,"Megachile","(Megachiloides)",,"coloradensis",,0,,"Mitchell",,,,,,0
2768,"megaamica",523,65,"Megachile","(Megachiloides)",,"amica",,0,,"Cresson",,,,,,0
2769,"megaboharti",523,65,"Megachile","(Megachiloides)",,"boharti",,0,,"Mitchell",,,,,,0
2770,"megabradleyi",523,65,"Megachile","(Megachiloides)",,"bradleyi",,0,,"Mitchell",,,,,,0
2771,"megawyomingensi",523,65,"Megachile","(Megachiloides)",,"wyomingensis",,0,,"Mitchell",,,,,,0
2772,"megaimpartita",523,65,"Megachile","(Megachiloides)",,"impartita",,0,,"Mitchell",,,,,,0
2773,"megahookeri",523,65,"Megachile","(Megachiloides)",,"hookeri",,0,,"Cockerell",,,,,,0
2774,"megabrimleyi",523,65,"Megachile","(Megachiloides)",,"brimleyi",,0,,"Mitchell",,,,,,0
2775,"megadulciana",523,65,"Megachile","(Megachiloides)",,"dulciana",,0,,"Mitchell",,,,,,0
2776,"megadeflexa",523,65,"Megachile","(Megachiloides)",,"deflexa",,0,,"Cresson",,,,,,0
2777,"megadakotensis",523,65,"Megachile","(Megachiloides)",,"dakotensis",,0,,"Mitchell",,,,,,0
2778,"megavictoriana",523,65,"Megachile","(Megachiloides)",,"victoriana",,0,,"Mitchell",,,,,,0
2779,"megamacneilli",523,65,"Megachile","(Megachiloides)",,"macneilli",,0,,"Mitchell",,,,,,0
2780,"megaintegra",523,65,"Megachile","(Megachiloides)",,"integra",,0,,"Cresson",,,,,,0
2781,"megaintegrella",523,65,"Megachile","(Megachiloides)",,"integrella",,0,,"Mitchell",,,,,,0
2782,"megainyoensis",523,65,"Megachile","(Megachiloides)",,"inyoensis",,0,,"Mitchell",,,,,,0
2783,"megaparksi",523,65,"Megachile","(Megachiloides)",,"parksi",,0,,"Mitchell",,,,,,0
2784,"megastoddardens",523,65,"Megachile","(Megachiloides)",,"stoddardensis",,0,,"Mitchell",,,,,,0
2785,"megaseducta",523,65,"Megachile","(Megachiloides)",,"seducta",,0,,"Mitchell",,,,,,0
2786,"megarubi",523,65,"Megachile","(Megachiloides)",,"rubi",,0,,"Mitchell",,,,,,0
2787,"megalaguniana",523,65,"Megachile","(Megachiloides)",,"laguniana",,0,,"Mitchell",,,,,,0
2788,"megalatita",523,65,"Megachile","(Megachiloides)",,"latita",,0,,"Mitchell",,,,,,0
2789,"megapagosiana",523,65,"Megachile","(Megachiloides)",,"pagosiana",,0,,"Mitchell",,,,,,0
2790,"megaoslari",523,65,"Megachile","(Megachiloides)",,"oslari",,0,,"Mitchell",,,,,,0
2791,"megaoenotherae",523,65,"Megachile","(Megachiloides)",,"oenotherae",,0,,"(Mitchell)",,,,,,0
2792,"meganelsoni",523,65,"Megachile","(Megachiloides)",,"nelsoni",,0,,"Mitchell",,,,,,0
2793,"megamicheneri",523,65,"Megachile","(Megachiloides)",,"micheneri",,0,,"Mitchell",,,,,,0
2794,"megatoscata",523,65,"Megachile","(Megachiloides)",,"toscata",,0,,"Mitchell",,,,,,0
2795,"megaderotropisp",523,65,"Megachile","(Megachiloides)",,"(Derotropis) sp.",,0,,,,,,,,0
2796,"megamegachilnsp",523,65,"Megachile","(Megachiloides)",,"(Megachiloides) n.sp.",,0,,,,,,,,0
2797,"megaxeromegacsp",523,65,"Megachile","(Megachiloides)",,"(Xeromegachile) sp.",,0,,,,,,,,0
2798,"megaxeromegasp1",523,65,"Megachile","(Megachiloides)",,"(Xeromegachile) sp.1",,0,,,,,,,,0
2799,"megaaffsublauri",523,65,"Megachile","(Megachiloides)",,"aff. sublaurita",,0,,,,,,,,0
2800,"megaaffumatinsp",523,65,"Megachile","(Megachiloides)",,"aff. umatillensis n.sp.",,0,,,,,,,,0
2801,"megaalamosana",523,65,"Megachile","(Megachiloides)",,"alamosana",,0,,"Mitchell",,,,,,0
2802,"megaalata",523,65,"Megachile","(Megachiloides)",,"alata",,0,,"Mitchell",,,,,,0
2803,"megaanograe",523,65,"Megachile","(Megachiloides)",,"anograe",,0,,"Cockerell",,,,,,0
2804,"megaastragali",523,65,"Megachile","(Megachiloides)",,"astragali",,0,,"Mitchell",,,,,,0
2805,"megabradleyi?",523,65,"Megachile","(Megachiloides)",,"bradleyi",,1,,,,,,,,0
2806,"megabruneri",523,65,"Megachile","(Megachiloides)",,"bruneri",,0,,"Mitchell",,,,,,0
2807,"megabruneri?",523,65,"Megachile","(Megachiloides)",,"bruneri",,1,,,,,,,,0
2808,"megacasadae",523,65,"Megachile","(Megachiloides)",,"casadae",,0,,"Cockerell",,,,,,0
2809,"megafucata",523,65,"Megachile","(Megachiloides)",,"fucata",,0,,"Mitchell",,,,,,0
2810,"megagravita",523,65,"Megachile","(Megachiloides)",,"gravita",,0,,"Mitchell",,,,,,0
2811,"megahilata",523,65,"Megachile","(Megachiloides)",,"hilata",,0,,"Mitchell",,,,,,0
2812,"megainstita",523,65,"Megachile","(Megachiloides)",,"instita",,0,,"Mitchell",,,,,,0
2813,"megalaurita",523,65,"Megachile","(Megachiloides)",,"laurita",,0,,"Mitchell",,,,,,0
2814,"megalegalis",523,65,"Megachile","(Megachiloides)",,"legalis",,0,,"Cresson",,,,,,0
2815,"megamanifesta",523,65,"Megachile","(Megachiloides)",,"manifesta",,0,,"Cresson",,,,,,0
2816,"megamaurata",523,65,"Megachile","(Megachiloides)",,"maurata",,0,,"Mitchell",,,,,,0
2817,"megamaurata?",523,65,"Megachile","(Megachiloides)",,"maurata",,1,,,,,,,,0
2818,"megamelanderi",523,65,"Megachile","(Megachiloides)",,"melanderi",,0,,"Mitchell",,,,,,0
2819,"megamojavensis",523,65,"Megachile","(Megachiloides)",,"mojavensis",,0,,"Mitchell",,,,,,0
2820,"megamucorosa",523,65,"Megachile","(Megachiloides)",,"mucorosa",,0,,"Cockerell",,,,,,0
2821,"meganevadensis",523,65,"Megachile","(Megachiloides)",,"nevadensis",,0,,"Cresson",,,,,,0
2822,"megapalmensis",523,65,"Megachile","(Megachiloides)",,"palmensis",,0,,"Mitchell",,,,,,0
